case_id,misspelled_query,corrected_text,target_product_id,domain,typo_type
T-04238,MP-842,MP-A842,87397,consumer_electronics,delete
T-04239,AuriLogik OH-V078P,AuriLogic OH-V078P,5044,consumer_electronics,phonetic
T-04240,SonikCore,SonicCore,75654,consumer_electronics,phonetic
T-04241,TrailRunning Shoes,Trail Running Shoes,227174,running_fitness,remove_space
T-04242,NovaFor4e,NovaForge,176540,consumer_electronics,substitute
T-04243,Gaming Moni3ors,Gaming Monitors,192254,consumer_electronics,substitute
T-04244,Walking Sheos,Walking Shoes,252048,running_fitness,transpose
T-04245,WSS-A115S,WS-A115S,252048,running_fitness,duplicate
T-04246,Portablt Speakers,Portable Speakers,31816,consumer_electronics,substitute
T-04247,FluxLinq SR-A365X,FluxLink SR-A365X,131435,consumer_electronics,substitute
T-04248,CobaltForgee S-A164S,CobaltForge S-A164S,117217,consumer_electronics,duplicate
T-04249,DeskLamps,Desk Lamps,445060,home_office,remove_space
T-04250,ZmnithAudio,ZenithAudio,58685,consumer_electronics,substitute
T-04251,StrdieWorks T-A690P,StrideWorks T-A690P,340336,running_fitness,transpose
T-04252,NovaBeam MWS-A81S,NovaBeam MWS-A781S,143075,consumer_electronics,delete
T-04253,MeshWi-Fi Systems,Mesh Wi-Fi Systems,143075,consumer_electronics,remove_space
T-04254,Puls5Works WJ-A398S,PulseWorks WJ-A398S,283376,running_fitness,substitute
T-04255,Voltogic RC-A496,VoltLogic RC-A496,209714,consumer_electronics,delete
T-04256,Ak-A040X,AC-A040X,176540,consumer_electronics,phonetic
T-04257,MH-Au59S,MH-A759S,151775,consumer_electronics,substitute
T-04258,Ver1Link,VeroLink,155491,consumer_electronics,substitute
T-04259,Bajance Trainers,Balance Trainers,335708,running_fitness,substitute
T-04260,L-5A60,L-A560,55581,consumer_electronics,transpose
T-04261,StudioMicrophones,Studio Microphones,40449,consumer_electronics,remove_space
T-04262,PulsePeakRB-A870P,PulsePeak RB-A870P,317772,running_fitness,remove_space
T-04263,NexauAdio,NexaAudio,96224,consumer_electronics,transpose
T-04264,WJ-A7o4,WJ-A754,281203,running_fitness,substitute
T-04265,HaloE4ge S-A229P,HaloEdge S-A229P,123578,consumer_electronics,substitute
T-04266,CbaltLogic PS-A992S,CobaltLogic PS-A992S,31428,consumer_electronics,delete
T-04267,AeroEnduranke WS-A115S,AeroEndurance WS-A115S,252048,running_fitness,phonetic
T-04268,CamlStudio,CalmStudio,403155,home_office,transpose
T-04269,Pegbords,Pegboards,469625,home_office,delete
T-04270,CobatlVision,CobaltVision,40352,consumer_electronics,transpose
T-04271,RRS-A1140X,RRS-A140X,217872,running_fitness,duplicate
T-04272,VeloEnduranke,VeloEndurance,257032,running_fitness,phonetic
T-04273,CS-AA409X,CS-A409X,257032,running_fitness,duplicate
T-04274,Cables& Adapters,Cables & Adapters,113102,consumer_electronics,remove_space
T-04275,Game Controlelrs,Game Controllers,186337,consumer_electronics,transpose
T-04276,SummitOe,SummitOne,212888,running_fitness,delete
T-04277,HavenHomee UM-A818X,HavenHome UM-A818X,421073,home_office,duplicate
T-04278,Studio Mirophones,Studio Microphones,40162,consumer_electronics,delete
T-04279,L-A5m3,L-A543,63826,consumer_electronics,substitute
T-04280,Smartwhtches,Smartwatches,122414,consumer_electronics,substitute
T-04281,Meridia8Logic,MeridianLogic,195455,consumer_electronics,substitute
T-04282,OrbitAAudio PS-A393P,OrbitAudio PS-A393P,31816,consumer_electronics,duplicate
T-04283,FluxPulseOH-K146S,FluxPulse OH-K146S,7954,consumer_electronics,remove_space
T-04284,VeorLink SC-A332,VeroLink SC-A332,155491,consumer_electronics,transpose
T-04285,Homee Hubs,Home Hubs,171496,consumer_electronics,duplicate
T-04286,TR2-A592S,TRS-A592S,226010,running_fitness,substitute
T-04287,VwltLogic RC-A496,VoltLogic RC-A496,209714,consumer_electronics,substitute
T-04288,HaloEdge S-AA229P,HaloEdge S-A229P,123578,consumer_electronics,duplicate
T-04289,RP-A66X,RP-A066X,301888,running_fitness,delete
T-04290,RuS-A160,RRS-A160,222130,running_fitness,substitute
T-04291,CadenceActive L&T-Ai33X,CadenceActive L&T-A033X,276935,running_fitness,substitute
T-04292,FluxLinkSR-A365X,FluxLink SR-A365X,131435,consumer_electronics,remove_space
T-04293,FormCollectiveVCL-A220,FormCollective VCL-A220,449973,home_office,remove_space
T-04294,PulsePeak RBq-A670S,PulsePeak RBH-A670S,369172,running_fitness,substitute
T-04295,WeightBenches,Weight Benches,318645,running_fitness,remove_space
T-04296,HRM-A247X,HRM-A427X,298275,running_fitness,transpose
T-04297,GM-Ae47X,GM-A647X,192254,consumer_electronics,substitute
T-04298,MeridianVision T-A3329X,MeridianVision T-A329X,69937,consumer_electronics,duplicate
T-04299,QucntumCore,QuantumCore,95351,consumer_electronics,substitute
T-04300,VerooLink,VeroLink,42971,consumer_electronics,duplicate
T-04301,HaloWorks ST-A82S,HaloWorks ST-A826S,133181,consumer_electronics,delete
T-04302,Ultrawide Montors,Ultrawide Monitors,421073,home_office,delete
T-04303,Claning Kits,Cleaning Kits,208749,consumer_electronics,delete
T-04304,B&P-A7665X,B&P-A765X,324853,running_fitness,duplicate
T-04305,SwiflDynamics,SwiftDynamics,328588,running_fitness,substitute
T-04306,AeloEndurance,AeroEndurance,275868,running_fitness,substitute
T-04307,Running 9ops,Running Tops,265576,running_fitness,substitute
T-04308,NeaxGrid AG-A399X,NexaGrid AG-A399X,135897,consumer_electronics,transpose
T-04309,HaloEdge S-A22P9,HaloEdge S-A229P,123578,consumer_electronics,transpose
T-04310,Tanlets,Tablets,70616,consumer_electronics,substitute
T-04311,MerdianVision,MeridianVision,69937,consumer_electronics,delete
T-04312,True Wireless Erbuds,True Wireless Earbuds,29421,consumer_electronics,delete
T-04313,K-Am13,K-A613,313795,running_fitness,substitute
T-04314,SwiftDynamisc,SwiftDynamics,328588,running_fitness,transpose
T-04315,Cross-Training Suoes,Cross-Training Shoes,256371,running_fitness,substitute
T-04316,FluxPulse Pk-S131S,FluxPulse PC-S131S,104275,consumer_electronics,phonetic
T-04317,Over-Ear Headfhones,Over-Ear Headphones,14944,consumer_electronics,substitute
T-04318,VectocGrid,VectorGrid,57230,consumer_electronics,substitute
T-04319,Road Running Smoes,Road Running Shoes,222324,running_fitness,substitute
T-04320,Video Coference Lights,Video Conference Lights,449973,home_office,delete
T-04321,Smartt Lighting,Smart Lighting,161699,consumer_electronics,duplicate
T-04322,True Wirless Earbuds,True Wireless Earbuds,23183,consumer_electronics,delete
T-04323,S-A285S,SM-A285S,40352,consumer_electronics,delete
T-04324,kL-A296S,CL-A296S,181002,consumer_electronics,phonetic
T-04325,TqailRun,TrailRun,217872,running_fitness,substitute
T-04326,CobaltVisiow MH-A471X,CobaltVision MH-A471X,152872,consumer_electronics,substitute
T-04327,NeaWave MH-A272S,NexaWave MH-A272S,152678,consumer_electronics,delete
T-04328,S-AA440,S-A440,117952,consumer_electronics,duplicate
T-04329,PS-Ae59,PS-A059,428298,home_office,substitute
T-04330,Py-A683X,PB-A683X,98746,consumer_electronics,substitute
T-04331,CadencePeakRT-A901P,CadencePeak RT-A901P,265683,running_fitness,remove_space
T-04332,Game kontrollers,Game Controllers,188471,consumer_electronics,phonetic
T-04333,MotoinActive,MotionActive,297693,running_fitness,transpose
T-04334,Running Shots,Running Shorts,268780,running_fitness,delete
T-04335,PortableMonitors,Portable Monitors,72944,consumer_electronics,remove_space
T-04336,AeeroEndurance,AeroEndurance,275868,running_fitness,duplicate
T-04337,FluxVision MH-7A59S,FluxVision MH-A759S,151775,consumer_electronics,transpose
T-04338,LumaVisiion ES-A702X,LumaVision ES-A702X,90501,consumer_electronics,duplicate
T-04339,NovaLik,NovaLink,142493,consumer_electronics,delete
T-04340,Over-Ear Heaadphones,Over-Ear Headphones,7469,consumer_electronics,duplicate
T-04341,FormCollecctive,FormCollective,449973,home_office,duplicate
T-04342,HjloWorks,HaloWorks,133181,consumer_electronics,substitute
T-04343,VoltLogoc,VoltLogic,209714,consumer_electronics,substitute
T-04344,AuuriForge,AuriForge,175125,consumer_electronics,duplicate
T-04345,SonikCore,SonicCore,192254,consumer_electronics,phonetic
T-04346,ST-Aj26S,ST-A826S,133181,consumer_electronics,substitute
T-04347,Road Runnin Shoes,Road Running Shoes,222324,running_fitness,delete
T-04348,RissLab,RiseLab,268780,running_fitness,substitute
T-04349,CKK-A794X,CK-A794X,208749,consumer_electronics,duplicate
T-04350,OrbitLags OH-A184P,OrbitLabs OH-A184P,7469,consumer_electronics,substitute
T-04351,PulseWorks SRS-238S,PulseWorks SRS-A238S,244216,running_fitness,delete
T-04352,ForgePeaf WS-A160X,ForgePeak WS-A160X,250163,running_fitness,substitute
T-04353,T-A3299X,T-A329X,69937,consumer_electronics,duplicate
T-04354,FlexDDynamics,FlexDynamics,318645,running_fitness,duplicate
T-04355,Tr5admills,Treadmills,339268,running_fitness,substitute
T-04356,L&T-A4334S,L&T-A434S,275868,running_fitness,duplicate
T-04357,Treadqills,Treadmills,339268,running_fitness,substitute
T-04358,VkroForge,VeroForge,181002,consumer_electronics,substitute
T-04359,MoshunActive,MotionActive,297693,running_fitness,phonetic
T-04360,Wj-A934,WB-A934,318645,running_fitness,substitute
T-04361,Mobile Hotsp3ts,Mobile Hotspots,151775,consumer_electronics,substitute
T-04362,TrailRun WJ-A9r6P,TrailRun WJ-A956P,279942,running_fitness,substitute
T-04363,PrivacyScreens,Privacy Screens,428298,home_office,remove_space
T-04364,Resistanke Bands,Resistance Bands,317481,running_fitness,phonetic
T-04365,CobaltAudio k-A609,CobaltAudio CK-A609,208744,consumer_electronics,phonetic
T-04366,FrameDeiign DL-A559X,FrameDesign DL-A559X,445060,home_office,substitute
T-04367,TWh-A868X,TWE-A868X,17751,consumer_electronics,substitute
T-04368,MeridianoLgic SCC-A994X,MeridianLogic SCC-A994X,195455,consumer_electronics,transpose
T-04369,L&-A434S,L&T-A434S,275868,running_fitness,delete
T-04370,Halodge,HaloEdge,123578,consumer_electronics,delete
T-04371,Meridian2ision,MeridianVision,69937,consumer_electronics,substitute
T-04372,PM-t338,PM-A338,75563,consumer_electronics,substitute
T-04373,WBB-A934,WB-A934,318645,running_fitness,duplicate
T-04374,VoltLqgic,VoltLogic,209714,consumer_electronics,substitute
T-04375,OH-A950,OH-A590,14944,consumer_electronics,transpose
T-04376,Fluxpision MH-A759S,FluxVision MH-A759S,151775,consumer_electronics,substitute
T-04377,Barbells & Plaes,Barbells & Plates,324853,running_fitness,delete
T-04378,VeloEnudrance,VeloEndurance,291582,running_fitness,transpose
T-04379,RB-A03P,RB-A073P,317481,running_fitness,delete
T-04380,S2rideWorks,StrideWorks,340336,running_fitness,substitute
T-04381,NeaGrid GC-A505S,NexaGrid GC-A505S,186337,consumer_electronics,delete
T-04382,EchoWcrks,EchoWorks,122414,consumer_electronics,substitute
T-04383,PrirmBeam,PrismBeam,67027,consumer_electronics,substitute
T-04384,Mobile Hotsppots,Mobile Hotspots,152678,consumer_electronics,duplicate
T-04385,Laaptops,Laptops,63826,consumer_electronics,duplicate
T-04386,StudioMicrophones,Studio Microphones,38994,consumer_electronics,remove_space
T-04387,StabilityRunning Shoes,Stability Running Shoes,248708,running_fitness,remove_space
T-04388,Quantumogic GC-A700,QuantumLogic GC-A700,188471,consumer_electronics,delete
T-04389,TempoFit TRS-e622,TempoFit TRS-A622,231400,running_fitness,substitute
T-04390,NimbsPulse,NimbusPulse,131241,consumer_electronics,delete
T-04391,AuriLoic OH-V078P,AuriLogic OH-V078P,5044,consumer_electronics,delete
T-04392,L&T-A4344S,L&T-A434S,275868,running_fitness,duplicate
T-04393,AtlasFit 6RS-A352S,AtlasFit SRS-A352S,243761,running_fitness,substitute
T-04394,Portable Monitjrs,Portable Monitors,72944,consumer_electronics,substitute
T-04395,Px-A714X,PM-A714X,75654,consumer_electronics,substitute
T-04396,WorkSystyms,WorkSystems,485809,home_office,substitute
T-04397,HalVoision,HaloVision,75563,consumer_electronics,transpose
T-04398,UC-4C00S,UC-C400S,93411,consumer_electronics,transpose
T-04399,SmmitOne,SummitOne,212888,running_fitness,delete
T-04400,F0uxPulse,FluxPulse,104275,consumer_electronics,substitute
T-04401,Portabel Speakers,Portable Speakers,31428,consumer_electronics,transpose
T-04402,PM-A5h2,PM-A542,73332,consumer_electronics,substitute
T-04403,RRS-Aw77S,RRS-A177S,212888,running_fitness,substitute
T-04404,Studio Microbhones,Studio Microphones,42971,consumer_electronics,substitute
T-04405,TravelOrganizers,Travel Organizers,205543,consumer_electronics,remove_space
T-04406,FrameWWorks,FrameWorks,438702,home_office,duplicate
T-04407,Chrging Docks,Charging Docks,110095,consumer_electronics,delete
T-04408,SwivtOne,SwiftOne,256565,running_fitness,substitute
T-04409,Prism0eam,PrismBeam,67027,consumer_electronics,substitute
T-04410,StrideWorkw T-A690P,StrideWorks T-A690P,340336,running_fitness,substitute
T-04411,FlucWorks,FluxWorks,131726,consumer_electronics,substitute
T-04412,GRW-A7q8S,GRW-A708S,291582,running_fitness,substitute
T-04413,Wk-A398S,WJ-A398S,283376,running_fitness,substitute
T-04414,GRo-A708S,GRW-A708S,291582,running_fitness,substitute
T-04415,HaloVision M-A338,HaloVision PM-A338,75563,consumer_electronics,delete
T-04416,MP-A64sP,MP-A644P,86718,consumer_electronics,substitute
T-04417,Trai4 Running Shoes,Trail Running Shoes,227174,running_fitness,substitute
T-04418,T-AA057S,T-A057S,339268,running_fitness,duplicate
T-04419,RP-A06X,RP-A066X,301888,running_fitness,delete
T-04420,CobaltAudio KC-A609,CobaltAudio CK-A609,208744,consumer_electronics,transpose
T-04421,ZenitAudio L-A753S,ZenithAudio L-A753S,58685,consumer_electronics,delete
T-04422,WJ-AA152P,WJ-A152P,283046,running_fitness,duplicate
T-04423,NexaWaev MH-A272S,NexaWave MH-A272S,152678,consumer_electronics,transpose
T-04424,Externac Storage,External Storage,90501,consumer_electronics,substitute
T-04425,FlejDynamics WB-A934,FlexDynamics WB-A934,318645,running_fitness,substitute
T-04426,Road Runniing Shoes,Road Running Shoes,222130,running_fitness,duplicate
T-04427,VektorWave CL-A894X,VectorWave CL-A894X,181099,consumer_electronics,phonetic
T-04428,Road Runnind Shoes,Road Running Shoes,222324,running_fitness,substitute
T-04429,Runnning Shorts,Running Shorts,269854,running_fitness,duplicate
T-04430,QuantumEEdge,QuantumEdge,102529,consumer_electronics,duplicate
T-04431,MP-Aa44P,MP-A644P,86718,consumer_electronics,substitute
T-04432,NeexaWave,NexaWave,86718,consumer_electronics,duplicate
T-04433,TrueWireless Earbuds,True Wireless Earbuds,23183,consumer_electronics,remove_space
T-04434,Dj-A559X,DL-A559X,445060,home_office,substitute
T-04435,SummitMotoin RP-A066X,SummitMotion RP-A066X,301888,running_fitness,transpose
T-04436,HaloWave R-A967,HaloWave SR-A967,129592,consumer_electronics,delete
T-04437,Smart Rin8s,Smart Rings,131241,consumer_electronics,substitute
T-04438,PulsseWorks,PulseWorks,221936,running_fitness,duplicate
T-04439,Studio Microfones,Studio Microphones,40449,consumer_electronics,phonetic
T-04440,GM-9647X,GM-A647X,192254,consumer_electronics,substitute
T-04441,FlexDynamics WB-A394,FlexDynamics WB-A934,318645,running_fitness,transpose
T-04442,RBH-6A70S,RBH-A670S,369172,running_fitness,transpose
T-04443,PM-A74X,PM-A714X,75654,consumer_electronics,delete
T-04444,NexaGrid SP-R95cP,NexaGrid SP-R957P,169459,consumer_electronics,substitute
T-04445,Road Running hoes,Road Running Shoes,222324,running_fitness,delete
T-04446,PB-A0n7S,PB-A077S,102529,consumer_electronics,substitute
T-04447,HaloWae,HaloWave,129592,consumer_electronics,delete
T-04448,FrameDeesign,FrameDesign,398820,home_office,duplicate
T-04449,StrideDynamiks,StrideDynamics,230666,running_fitness,phonetic
T-04450,AtlasFit Rp-A073P,AtlasFit RB-A073P,317481,running_fitness,substitute
T-04451,Mini Cs,Mini PCs,88949,consumer_electronics,delete
T-04452,AxioeLink,AxionLink,177460,consumer_electronics,substitute
T-04453,QuantumLoggic OH-A302X,QuantumLogic OH-A302X,6071,consumer_electronics,duplicate
T-04454,Op-K146S,OH-K146S,7954,consumer_electronics,substitute
T-04455,Uk-A867P,UC-A867P,96224,consumer_electronics,phonetic
T-04456,TWE-A68X,TWE-A868X,17751,consumer_electronics,delete
T-04457,Mini PsC,Mini PCs,86718,consumer_electronics,transpose
T-04458,StaideWorks,StrideWorks,265576,running_fitness,substitute
T-04459,ZenithAudo,ZenithAudio,58685,consumer_electronics,delete
T-04460,QuantumTech A4-A436P,QuantumTech AC-A436P,177898,consumer_electronics,substitute
T-04461,VfroLink,VeroLink,90131,consumer_electronics,substitute
T-04462,ES-AA970S,ES-A970S,90131,consumer_electronics,duplicate
T-04463,Swiftynamics YM-A044P,SwiftDynamics YM-A044P,328588,running_fitness,delete
T-04464,OrsitForge,OrbitForge,148039,consumer_electronics,substitute
T-04465,L-b560,L-A560,55581,consumer_electronics,substitute
T-04466,Portayle Speakers,Portable Speakers,31428,consumer_electronics,substitute
T-04467,TRS-p789S,TRS-A789S,227174,running_fitness,substitute
T-04468,Verouink,VeroLink,207871,consumer_electronics,substitute
T-04469,PB-Aq81X,PB-A681X,99716,consumer_electronics,substitute
T-04470,FluxVision CD-7A46P,FluxVision CD-A746P,110095,consumer_electronics,transpose
T-04471,CobaltLogic PS-A9992S,CobaltLogic PS-A992S,31428,consumer_electronics,duplicate
T-04472,TrailDynamiks K-A613,TrailDynamics K-A613,313795,running_fitness,phonetic
T-04473,SpakeDesk P-A637X,SpaceDesk P-A637X,469625,home_office,phonetic
T-04474,AuriForge UC-A65S,AuriForge UC-A665S,97485,consumer_electronics,delete
T-04475,USB-CChargers,USB-C Chargers,95351,consumer_electronics,remove_space
T-04476,VectorWWave,VectorWave,161699,consumer_electronics,duplicate
T-04477,StrideWodks,StrideWorks,283046,running_fitness,substitute
T-04478,AuriFoge,AuriForge,175125,consumer_electronics,delete
T-04479,AuriForge Uk-A665S,AuriForge UC-A665S,97485,consumer_electronics,phonetic
T-04480,Mekhanical Keyboards,Mechanical Keyboards,77697,consumer_electronics,phonetic
T-04481,EB-Ar79P,EB-A779P,341048,running_fitness,substitute
T-04482,Mirrorless Camreas,Mirrorless Cameras,175125,consumer_electronics,transpose
T-04483,Treadmmills,Treadmills,339980,running_fitness,duplicate
T-04484,NexaWyve,NexaWave,86718,consumer_electronics,substitute
